0.13	0.33	remove
0.1	0.66	this.
0.49	0.86	
0.85	0.51	
0.35	0.05	**Welcome
0.34	0.25	To
0.92	0.27	The
0.91	0.42	World
0.49	0.47	of
0.22	0.84	Free
0.87	0.93	Plain
0.45	0.16	Vanilla
0.93	0.17	Electronic
0.85	0.3	Texts**
0.59	0.51	
0.77	0.36	**Etexts
0.67	0.56	Readable
0.9	0.88	By
0.7	1	Both
0.89	0.93	Humans
0.01	0.81	and
0.19	0.65	By
0.67	0.66	Computers,
0.98	0.93	Since
0.21	0.93	1971**
0.48	0.16	
0.01	0.2	*These
1	0.81	Etexts
0.26	0.74	Prepared
0.73	0.58	By
0.84	0.15	Hundreds
0.13	0.64	of
0.27	0.05	Volunteers
0.69	0.58	and
0.76	0.54	Donations*
0.88	0.34	
0.81	0.94	Information
0.66	0.46	on
0.02	0.41	contacting
0.2	0.28	Project
0.29	0.78	Gutenberg
0.83	0.45	to
0.43	0.4	get
0.69	0.15	Etexts,
0.97	0.63	and
0.94	0.64	further
0.96	0.7	information
0.98	0.35	is
0.69	0.78	included
0.2	0.45	below.
0.62	0.07	
0.54	0.22	We
0.99	0.47	need
0.06	0.33	your
0.18	0.5	donations.
0.22	0.95	
0.52	0.93	
0.09	0.59	Title:
0.79	0.7	
0.89	0.67	Moby
0.27	0.86	Dick;
0.37	0.04	or
0.17	0.6	The
0.4	0.01	Whale
0.12	0.18	
0.81	0.2	Author:
0.07	1	
0.93	0.56	Herman
0.05	0.98	Melville
0.19	0.09	
0.83	0.83	June,
0.32	0.36	2001
0.12	0.84	
0.95	0.51	[Etext
0.43	0.83	#2701]
1	0.65	
0.36	0.34	**The
0.44	0.61	Project
0.79	0.57	Gutenberg
0.1	0.51	Etext
0.48	0.88	of
0.04	0.13	Moby
0.29	0.34	Dick,
0.53	0.72	by
0.65	0.34	Herman
0.6	0.64	Melville**
0.07	0.1	******This
0.06	0.2	file
0.59	0.47	should
0.97	0.96	be
0.19	0.58	named
0.46	0.92	moby10b.txt
0.08	0.6	or
0.43	0.98	moby10b.zip******
0.91	0.92	
0.82	0.84	Corrected
0.86	0.56	EDITIONS
0.62	0.61	of
0.65	0.86	our
0.23	0.1	etexts
0.6	0.78	get
0.46	0.66	a
0.99	0.57	new
0.37	0.16	NUMBER,
0.39	0.27	moby11b.txt
0.21	0.6	VERSIONS
0.4	0.71	based
0.05	0.05	on
0.41	0.57	separate
0.91	0.19	sources
0.89	0.05	get
0.23	0.65	new
0.97	0.79	LETTER,
0.85	0.3	moby10c.txt
0.63	0.13	
0.37	0.62	This
0.27	0.29	etext
0.41	0.63	was
0.43	0.2	prepared
0.02	0.91	by
0.92	0.63	Daniel
0.91	0.76	Lazarus
0.48	0.47	and
0.35	0.63	Jonesey
0.26	0.66	
0.79	0.45	Project
0.45	0.7	Gutenberg
0.81	0.43	Etexts
0.1	0.61	are
0.74	0.76	usually
0.42	0.5	created
0.18	0.85	from
0.62	0.43	multiple
0.42	0.82	editions,
0.86	0	all
0.97	0.39	of
0.76	0.24	which
0.85	0.39	are
0.8	0.57	in
0.66	0.12	the
0.68	0.65	Public
0.63	0.84	Domain
0.04	0.67	in
0.88	0.32	the
0.91	0.44	United
0.45	0.45	States,
0.31	0.57	unless
0.93	0.61	a
0.41	0.33	copyright
0.87	0.98	notice
0.11	0.15	is
0.6	0.49	included.
0.43	0.49	
0.99	0.09	Therefore,
0.36	0.85	we
0.64	0.4	usually
0.01	0.82	do
0.94	0.98	NOT
0.84	0.39	keep
0.53	0.52	any
0.69	0.6	of
0.35	0.33	these
0.94	0.91	books
0.32	0.69	in
0.96	0.43	compliance
0.98	0.84	with
0.94	0.31	any
0.05	0.92	particular
0.96	0.18	paper
0.51	0.2	edition.
0.21	0.19	
0.62	0.29	
0.59	0.73	We
0.46	0.59	are
0.68	0.22	now
0.13	0.55	trying
0.93	0.99	to
0.34	0.67	release
0.31	0.3	all
0.35	0.09	our
0.9	0.61	books
0.39	0.04	one
0.19	0.72	month
0.62	0.86	in
0.31	0.06	advance
0.66	0.9	of
0.12	0.18	the
0.21	0.52	official
0.45	0.94	release
0.82	0.53	dates,
0.67	0.91	leaving
0.03	0.95	time
0.92	0.43	for
0.48	0.8	better
0.14	0.48	editing.
0.15	0.71	
0.63	0.81	Please
0.62	0.11	note:
0.43	0.28	
0.94	0.62	neither
0.83	0.38	this
0.11	0.02	list
0.89	0.59	nor
0.52	0.04	its
0.41	0.14	contents
0.93	0.66	are
0.76	0.62	final
0.24	0.33	till
0.17	0.82	midnight
0.93	0.62	of
0.77	0.62	the
0.83	0.78	last
0.2	0.25	day
0.57	0.46	of
0.72	0.7	the
0.35	0.08	month
0.19	0.93	of
0.2	0.32	any
0.99	0.01	such
0.51	0.08	announcement.
0.91	0.59	The
0.56	0.17	official
0.27	0.11	release
0.84	0.75	date
0.84	0.94	of
0.58	0.53	all
0.7	0.75	Project
0.61	0.51	Gutenberg
0.65	0.86	Etexts
0.38	0.43	is
0.18	0.65	at
0.04	0.12	Midnight,
0.09	0.93	Central
0.42	0.16	Time,
0.09	0.24	of
1	0.7	the
0.22	0.71	last
0.06	0.58	day
0.12	0.06	of
0	0.76	the
0.86	0.99	stated
0.31	0.55	month.
0.95	0.89	
0.01	0.82	A
0.96	0.67	preliminary
0.09	0.78	version
0.42	0.57	may
0.85	0.52	often
0.5	0.6	be
0.61	0.54	posted
0.51	0.13	for
0.4	0.63	suggestion,
0.06	0.73	comment
0.87	0.23	and
0.81	0.55	editing
0.92	0.85	by
0.57	0.48	those
0.19	0.78	who
0.75	0.36	wish
0.79	0.25	to
0.98	0.56	do
0.93	0.48	so.
0.39	0.77	
0.39	0.31	To
0.08	0.06	be
0.89	0.77	sure
0.79	0.15	you
0.68	0.84	have
0.16	0.89	an
0.55	0.37	up
0.46	0.01	to
0.73	0.08	date
0.6	0.95	first
0.86	0.72	edition
0.3	0.64	[xxxxx10x.xxx]
0.43	0.42	please
0.35	0.38	check
0.54	0.06	file
0.78	0.37	sizes
0.43	0.69	in
0.91	1	the
0.2	0.6	first
0.62	0.06	week
0.58	0.17	of
0.7	0.21	the
0.67	0.85	next
0.27	0.38	month.
0.12	0.6	
0.56	0.26	Since
0.81	0.53	our
0.46	0.96	ftp
0.12	0.1	program
0.21	0.58	has
0.68	0.27	a
0.7	0.47	bug
0.12	0.17	in
0.68	0.24	it
0	0.97	that
0.37	0.22	scrambles
0.57	0.69	the
0.92	0.12	date
0.45	0.02	[tried
0.72	0.71	to
0.26	0.47	fix
0.66	0.55	and
0.53	0.12	failed]
0.95	0.06	a
0.77	0.24	look
0.91	0.91	at
0.75	0.69	the
0.82	0.16	file
0.95	0.86	size
0.84	0.45	will
0.21	0.54	have
0.87	0.26	to
0.29	0.02	do,
0.16	0.33	but
0.67	0.36	we
0.24	0.31	will
0.46	0.24	try
0.36	0.29	to
0.03	0.05	see
0.68	0.41	a
0.53	0.24	new
0.48	0.7	copy
0.03	0.61	has
0.21	0.65	at
0.61	0.76	least
0.12	0.77	one
0.93	0.8	byte
0.72	0.53	more
0.03	0.81	or
0.2	0.49	less.
0.8	0.34	
0.22	0.17	
0.89	0.45	Information
0.16	0.34	about
0.67	0.6	Project
0.34	0.54	Gutenberg
0.95	0.15	(one
0.86	0.69	page)
0.04	0.75	
0.26	0.39	We
0.73	0.43	produce
0.3	0.03	about
0.45	0.5	two
0.78	0.93	million
0.24	0.49	dollars
0.16	0.71	for
0.33	0.45	each
0.71	0.67	hour
0.81	0.36	we
0.17	0.68	work.
0.51	0.17	
0.62	0.63	The
0.4	0.84	time
0.86	0.26	it
0.85	0.59	takes
0.81	0.89	us,
0.05	0.81	a
0.43	0.44	rather
0.04	0.2	conservative
0.78	0.47	estimate,
0.15	0.18	is
0.75	0.83	fifty
0.7	0.3	hours
0.31	0.35	to
0.7	0.85	get
0.87	0.39	any
0.66	0.89	etext
0.2	0.04	selected,
0.63	0.21	entered,
0.45	0.55	proofread,
0.17	0.57	edited,
0.95	0.58	copyright
0.65	0.83	searched
0.57	0.79	and
0.05	0.08	analyzed,
0.75	0.94	the
0.05	0.02	copyright
0.46	0.91	letters
0.83	0.84	written,
0.17	0.6	etc.
0.81	0.75	
0.77	0.53	This
0.65	0.94	projected
0.21	0.55	audience
0.08	0.85	is
0.86	0.53	one
0.35	0.57	hundred
0.3	0.5	million
0.72	0.75	readers.
0.52	0.94	
0.16	0.81	If
0.02	0.77	our
0.27	0.3	value
0.38	0.92	per
0.31	0.05	text
0.25	0.5	is
0.86	0.57	nominally
0.84	0.01	estimated
0.92	0.72	at
0.78	0.53	one
0.8	0	dollar
0.98	0.51	then
0.78	0.97	we
0.55	0.31	produce
0.47	0.83	$2
0.81	0.84	million
0.95	0.13	dollars
0.26	0.74	per
0.58	0.29	hour
0.41	0.19	this
0.48	0.69	year
0.66	0.1	as
0.35	0.03	we
0.72	0.56	release
0.74	0.03	thirty-six
0.44	0.17	text
0.83	0.74	files
0.08	0.5	per
0.91	0.54	month,
0.44	0.94	or
0.5	0.85	432
0.59	0.44	more
0.65	0.25	Etexts
0.29	0.51	in
0.03	0.19	1999
0.51	0.07	for
0.8	0.87	a
0.38	0.79	total
0.23	0.72	of
0.32	0.97	2000+
0.87	0.05	If
0.56	0.92	these
0.28	0.88	reach
0.41	0.56	just
0.73	0.07	10%
0.92	0.31	of
0.97	0.49	the
0.82	0.07	computerized
0.99	0.8	population,
0.57	0.58	then
0.01	0.84	the
0.46	0.56	total
0.94	0.78	should
0.81	0.07	reach
0.24	0.22	over
0.78	0.84	200
0.33	0.41	billion
0.95	0.09	Etexts
0.75	0.94	given
0.53	0.05	away
0.11	0.55	this
0.72	0.98	year.
0.18	0.34	
0.62	0.04	The
0.09	0.39	Goal
0.74	0.26	of
0.16	0.77	Project
0.45	0.24	Gutenberg
0.46	0.71	is
0.03	0.08	to
0.34	0.28	Give
0.13	0.61	Away
0.75	0.4	One
0.39	0.42	Trillion
0.5	0.22	Etext
0.3	0.14	Files
0.16	0.02	by
0.37	0.34	December
0.68	0.46	31,
0.41	0.59	2001.
0.94	0.95	
0.21	0.11	[10,000
0.89	0.41	x
0.78	0.72	100,000,000
0.81	0.81	=
0.47	0.11	1
0.24	0.31	Trillion]
0.42	0.57	This
0.42	0.38	is
0.94	0.78	ten
0.63	0.55	thousand
0.3	0.22	titles
0.92	0.73	each
0.97	0.16	to
0.57	0.02	one
0.65	0.6	hundred
0.18	0.84	million
0.46	0.79	readers,
0.58	0.13	which
0.96	0.22	is
0.11	0.34	only
0.01	0.7	~5%
0.86	0.02	of
0.11	0.1	the
0.94	0.22	present
0.68	0.07	number
0.09	0.43	of
0.5	0.09	computer
0.36	0.24	users.
0.95	0.54	
0.47	0.34	At
0.89	0.34	our
0.3	0.84	revised
0.96	0.04	rates
0.44	0.87	of
0.34	0.72	production,
0.14	0.92	we
0.59	0.11	will
0.12	0.29	reach
0.7	0.92	only
0.56	0.83	one-third
0.26	0.59	of
0.19	0.54	that
0.61	0.97	goal
0.63	0.84	by
0.84	0.88	the
0.46	0.47	end
0.29	0.99	of
0.14	0.26	2001,
0.68	0.8	or
0.14	0.11	about
0.35	0.99	3,333
0.07	0.98	Etexts
0.76	0.26	unless
0.52	0.6	we
0.84	0.69	manage
0.71	0.66	to
0.89	0.36	get
0.36	0.05	some
0.69	0.26	real
0.75	0.58	funding;
0.04	0.84	currently
0.82	0.17	our
0.79	0.02	funding
0.67	0.08	is
0.59	0.33	mostly
0.31	0.56	from
0.89	0.9	Michael
0.41	0.9	Hart's
0.38	0.17	salary
0.41	0.45	at
0.33	0.26	Carnegie-Mellon
0.55	0.22	University,
0.29	0.79	and
0.07	0.96	an
0.57	0.3	assortment
0.55	0.37	of
0.73	0	sporadic
0.96	0.45	gifts;
0.85	0.54	this
0.18	0.86	salary
0.04	0.89	is
0.74	0.48	only
0.48	0.65	good
0.36	0.79	for
0.3	0.2	a
0.56	0.31	few
0.12	0.59	more
0.24	0.26	years,
0.19	0.63	so
0.95	0.35	we
0.81	0.06	are
0.71	0.66	looking
0.6	0.17	for
0.37	0.66	something
0.43	0.25	to
0.51	0.41	replace
0.04	0.14	it,
0.47	0.34	as
0.09	0.34	we
0.93	0.04	don't
0.74	0.12	want
0.27	0.62	Project
0.92	0.84	Gutenberg
0.14	0.29	to
0.05	0.86	be
0.33	0.83	so
0	0.17	dependent
0.29	0.28	on
0.88	0.56	one
0.57	0.93	person.
0.8	0.59	
0.25	0.13	We
0.24	0.52	need
0.9	0.72	your
0.19	0.71	donations
0.74	0.16	more
0.23	0.93	than
0.53	0.1	ever!
0.57	0.69	
0.05	0.6	
0.05	0.92	All
0.29	0.13	donations
0.17	0.73	should
0.67	0.04	be
0.14	0.96	made
0.15	0.97	to
0.46	0.04	"Project
0.87	0.73	Gutenberg/CMU":
0.35	0.82	and
0.16	0.12	are
0.12	0.34	tax
0.46	0.31	deductible
0.56	0.16	to
0.57	0.85	the
0.05	0.39	extent
0.13	0.29	allowable
0.1	0.8	by
0.37	0.32	law.
0.88	0.88	
0.12	0.93	(CMU
0.47	0.49	=
0.59	0.54	Carnegie-
0.37	0.52	Mellon
0.41	0.73	University).
0.02	0.57	
0.86	0.55	For
0.33	0.67	these
0.73	0.25	and
0.19	0.31	other
0.26	0.88	matters,
0.75	0.25	please
0.52	0.97	mail
0.97	0.05	to:
0.25	0.59	
0.22	0.73	Project
0.15	0.54	Gutenberg
0.79	0.31	P.
0.54	0.38	O.
0.42	0.83	Box
0.57	0.19	
0.23	0.62	2782
0.54	0.49	Champaign,
0	0.04	IL
0.21	0.91	61825
0.28	0.16	
0.46	0.3	When
0.02	0.97	all
0.05	0.08	other
0.28	0.96	email
0.15	0.12	fails.
0.98	0.08	.
0.43	0.58	.try
0.82	0.11	our
0.08	0.96	Executive
0.39	0.97	Director:
0.66	0.29	Michael
0.6	0.03	S.
0.18	0.37	Hart
0.81	0.92	<hart@pobox.com>
0.43	0.04	hart@pobox.com
0.49	0.86	forwards
0.42	0.31	to
0.67	0.08	hart@prairienet.org
0.35	0.63	and
0.2	0.08	archive.org
0.35	0.53	if
0.87	0.81	your
0.13	0.85	mail
0.77	0.81	bounces
0.56	0.11	from
0.76	0.25	archive.org,
0.89	0.63	I
0.01	0.06	will
0.31	0.35	still
0.65	0.65	see
0.72	0.56	it,
0.91	0.02	if
0.3	0.76	it
0.79	0.87	bounces
0.8	0.6	from
0.42	0.82	prairienet.org,
0.61	0.48	better
0.45	0.32	resend
0.97	0.86	later
0.83	0.14	on.
0.53	0.67	.
0.59	0.4	.
0.61	0.39	.
0.97	0.57	
0.25	0.14	We
0.47	0.03	would
0.34	0.42	prefer
0.31	0.28	to
0.4	0.4	send
0.38	0.41	you
1	0.56	this
0.69	0.42	information
0.32	0.2	by
0.39	0.12	email.
0.89	0.1	
0.74	0.41	******
0.96	0.98	
0.14	0.19	To
0.93	0.27	access
0.71	0.64	Project
0.06	0.72	Gutenberg
0.35	0.2	etexts,
0.94	0.69	use
0.44	0.42	any
0.03	0.82	Web
0.04	0.56	browser
0.7	0.11	to
0.97	0.86	view
0.96	0.82	http://promo.net/pg.
0.13	0.71	
0.77	0.69	This
0.73	0.22	site
0.34	0.37	lists
0.17	0.69	Etexts
0.95	0.27	by
0.85	0.3	author
0.29	0.1	and
0.04	0.3	by
0.6	0.4	title,
0.78	0.14	and
0.3	0.28	includes
0.91	0.26	information
0.89	0.12	about
0.81	0.36	how
0.31	0.13	to
0.95	0.89	get
0.99	0.96	involved
0.93	0.36	with
0.13	0.61	Project
0.86	0.47	Gutenberg.
0.35	0.28	
0.83	0.66	You
0.24	0.38	could
0.73	0.33	also
0.81	0.38	download
0.08	0.46	our
0.65	0.79	past
0.83	0.13	Newsletters,
0.6	0.95	or
0.65	0.89	subscribe
0.34	0.61	here.
0.86	0.02	
0.9	0.49	This
0.6	0.58	is
0.39	0.51	one
0.54	0.6	of
0.31	0.26	our
0.52	0.43	major
0.61	0.62	sites,
0.03	0.16	please
0.42	0.21	email
0.6	0.11	hart@pobox.com,
0.66	0.96	for
0.43	0.55	a
0.35	0.8	more
0.88	0.64	complete
0.13	0.89	list
0.45	0.79	of
0.96	0.05	our
0.54	0.08	various
0.29	0.05	sites.
0.14	0.73	
0.76	0.33	To
0.77	0.24	go
0.47	0.29	directly
0.32	0.85	to
0.6	0.36	the
0.95	0.24	etext
0.59	0.74	collections,
0.12	0.06	use
0.48	0.91	FTP
0.4	0.34	or
0.27	0.79	any
0.72	0.96	Web
0.67	0.17	browser
0.83	0.14	to
0.89	0.88	visit
0.49	0.76	a
0.45	0.85	Project
0.51	0.06	Gutenberg
0.69	0.29	mirror
0.27	0.04	(mirror
0.63	0.37	sites
0.25	0.28	are
0.25	0.36	available
0.14	0.62	on
0.75	0.04	7
0.03	0.37	continents;
0.65	0.86	mirrors
0.9	0.41	are
0.98	0.63	listed
0.07	0.4	at
0.63	0.4	http://promo.net/pg).
0.21	0.94	
0.74	0.73	Mac
0.32	0.83	users,
0.43	0.94	do
0.64	0.81	NOT
0.73	0.28	point
0.68	0.32	and
0.02	0.57	click,
0.82	0.83	typing
0.71	0.57	works
0.15	0.51	better.
0.54	0.35	
0.14	0.5	Example
0.48	0.9	FTP
0.55	0.71	session:
0.41	0.87	
0.47	0.88	ftp
0.6	0.68	sunsite.unc.edu
0.92	0.74	login:
0.17	0.23	anonymous
0.09	0.75	password:
0.3	0.94	your@login
0.41	0.83	cd
0.23	0.99	pub/docs/books/gutenberg
0.99	0.98	cd
0.58	0.55	etext90
0.94	0.46	through
0.38	0.44	etext99
0.56	0.62	dir
0.38	0.63	[to
0.23	0.43	see
0.82	0.2	files]
0.2	0.84	get
0.33	0.38	or
0.88	0.51	mget
0.88	0.59	[to
0.68	0.64	get
0.1	0.5	files.
0.03	0.42	.
0.18	0.72	.set
0.24	0.29	bin
0.49	0.83	for
0.94	0.32	zip
0.34	0.39	files]
0.3	0.66	GET
0.29	0.01	GUTINDEX.??
0.26	0.86	
0.72	0.91	[to
0.85	0.01	get
0.18	0.19	a
0.7	0.68	year's
0.15	0.95	listing
0.83	0.46	of
0.03	0.56	books,
0.78	0.11	e.g.,
0.71	0.95	GUTINDEX.99]
0.56	0.95	GET
0.68	0.56	GUTINDEX.ALL
0.69	0.83	[to
0.53	0.97	get
0.73	0.55	a
0.57	0.47	listing
0.51	0.96	of
0.97	0.23	ALL
0.23	0.07	books]
0.91	0.41	
0.1	0.89	***
0.32	0.23	
0.83	0.88	**Information
0.63	0.3	prepared
0.49	0.64	by
0.86	0.47	the
0.47	0.91	Project
0.06	0.28	Gutenberg
0.58	0.04	legal
0.97	0.25	advisor**
0.55	0.69	
0.56	0.54	(Three
0.05	0.55	Pages)
0.22	0.85	
0.74	0.44	
0.48	0.75	***START**THE
0.9	0.75	SMALL
0.14	0.2	PRINT!**FOR
0.16	0.92	PUBLIC
0.88	0.17	DOMAIN
0.15	0.77	ETEXTS**START***
0.39	0.81	Why
0.59	0.88	is
0.3	0.34	this
1	0.62	"Small
0.15	0.1	Print!"
0.6	0.48	statement
0.56	0.69	here?
0.97	0.59	
0.61	0.31	You
0.46	0.3	know:
0.73	0.78	lawyers.
0.88	0.97	They
0.16	0.52	tell
0.61	0.74	us
0.91	0.27	you
0.34	0.3	might
0.68	0.45	sue
0.2	0.66	us
0.22	0.77	if
0.24	0.13	there
0.25	0.95	is
0.53	0.58	something
0.9	0.38	wrong
0.63	0.88	with
0.11	0.89	your
0.48	0.28	copy
0.13	0.82	of
0.22	0.1	this
0.58	0.76	etext,
0.93	0.55	even
0.32	0.72	if
0.57	0.51	you
0.71	0.16	got
0.62	0.83	it
0.81	0.76	for
0.86	0.12	free
0.74	0.45	from
0.38	0.76	someone
0.84	0.34	other
0.31	0.76	than
0.19	0.69	us,
0.12	0.35	and
0.05	0.37	even
0.27	0.52	if
0.01	0.68	what's
0.55	0.38	wrong
0.11	0.17	is
0.89	0.09	not
0.35	0.07	our
0.6	0.12	fault.
0.92	0.65	
0.63	0.42	So,
0.53	0.21	among
0.88	0.31	other
0.95	0.05	things,
0.12	0.7	this
0.95	0.25	"Small
0.83	0.67	Print!"
0.71	0.18	statement
0.68	0.18	disclaims
0.52	0.6	most
0.62	0.15	of
0.98	0.05	our
0.16	0.78	liability
0.52	0.58	to
0.72	0.11	you.
0.18	0.57	
0.35	0.39	It
0.51	0.76	also
0.38	0.42	tells
0.27	0.82	you
0.07	0.08	how
0.55	0.46	you
0.78	0.45	can
0.47	0.78	distribute
0.63	0.28	copies
0.25	0.04	of
0.58	0.65	this
0.7	0.71	etext
0.12	0.64	if
0.44	0.34	you
0.66	0.14	want
0.62	0.28	to.
0.79	0.06	
0.21	0.88	*BEFORE!*
0.17	0.32	YOU
0.48	0.13	USE
0.87	0.51	OR
0.43	0.9	READ
0.47	0.06	THIS
0.57	0.75	ETEXT
0.54	0.04	By
0.81	0.24	using
0.61	0.93	or
0.07	0.31	reading
0.79	0.3	any
0.51	0.72	part
0.26	0.32	of
0.37	0.76	this
0.79	0.68	PROJECT
1	0.96	GUTENBERG-tm
0.73	0.06	etext,
0.28	0.9	you
0.03	0.68	indicate
0.56	0.15	that
0.6	0.41	you
0.66	0.73	understand,
0.63	0.54	agree
0.89	0.53	to
0.78	0.87	and
0.5	0.21	accept
0.9	0.78	this
0.92	0.86	"Small
0.82	0.1	Print!"
0.31	0.09	statement.
0.31	0.56	
0.38	0.77	If
0.18	0.23	you
0.99	0.18	do
0.04	0.87	not,
0.49	0.89	you
0.75	0.33	can
0.82	0.57	receive
0.22	0.87	a
0.17	0.85	refund
0.17	0.84	of
0.92	0.55	the
0.92	0.89	money
0.85	0	(if
0.71	0.64	any)
0.68	0.05	you
0.61	0.46	paid
0.69	0.4	for
0.93	0.64	this
0.64	0.87	etext
0.33	0.56	by
0.33	0.43	sending
0.31	0.99	a
0.03	0.25	request
0.54	0.81	within
0.9	0.04	30
0.6	0.2	days
0.61	0.53	of
0.25	0.27	receiving
0.99	0.62	it
0.26	0.01	to
0.56	0.66	the
0.79	0.37	person
0.19	0.96	you
0.37	0.66	got
0.02	0.4	it
0.17	0.57	from.
0.36	0.45	
0.21	0.3	If
0.01	0.04	you
0.38	0.2	received
0.15	0.1	this
0.62	0.57	etext
0.82	0.69	on
0.87	0.39	a
0.24	0.42	physical
0.67	0.26	medium
0.16	0.66	(such
0.64	0.84	as
0.78	0.71	a
0.99	0.42	disk),
0.93	0.66	you
0.46	0.08	must
0.92	0.46	return
0.31	0.47	it
0.48	0.44	with
0.06	0.56	your
0.29	0.97	request.
0.67	0.93	
0.87	0.33	ABOUT
0.41	0.31	PROJECT
0.64	0.95	GUTENBERG-TM
0.12	0.22	ETEXTS
0.19	0.84	This
0.3	0.49	PROJECT
0.9	0.03	GUTENBERG-tm
0.58	0.37	etext,
0.94	0.02	like
0.22	0.17	most
0.69	0.97	PROJECT
0.33	0.54	GUTENBERG-
0.32	0.94	tm
0.19	0.12	etexts,
0.49	0.29	is
0.34	0.72	a
0.37	0.42	"public
0.33	0.88	domain"
0.03	0.98	work
0.02	0.16	distributed
0.57	0.52	by
0.81	0.27	Professor
0.9	0.11	Michael
0.56	0.58	S.
0.6	0.84	Hart
0.39	0.88	through
0.27	0.18	the
0.47	0.81	Project
0.28	0.75	Gutenberg
0.04	0.71	Association
0.61	0.14	at
0.33	0.56	Carnegie-Mellon
0.14	0.52	University
0.15	0.07	(the
0.72	0.89	"Project").
0.87	0.29	
0.23	0.05	Among
0.22	0.7	other
0.89	0.22	things,
0.58	0.98	this
0.08	0.87	means
0.24	0.84	that
0.91	0.59	no
0.66	0.75	one
0.85	0.26	owns
0.28	0.56	a
0.9	0.09	United
0.92	0.93	States
0.3	0.72	copyright
0.32	0.01	on
0.46	0.97	or
0.4	0.71	for
0.82	0.18	this
0.39	0.95	work,
0.24	0.26	so
0.56	0.05	the
0.8	0.6	Project
0.55	0.19	(and
0.29	0.64	you!)
0.88	0.23	can
0.5	0.3	copy
0.06	0.04	and
0.56	0.19	distribute
0.64	0.08	it
0.85	0.73	in
0.09	0.04	the
0.39	0.12	United
0.14	0.84	States
0.89	0.98	without
0.12	0.77	permission
0.53	0.58	and
0.48	0.26	without
0.37	0.21	paying
0.17	0.48	copyright
0.85	0.95	royalties.
0.46	0.66	
0.65	0.86	Special
0.25	0.21	rules,
0.98	0.6	set
0.21	0.84	forth
0.51	0.69	below,
0.31	0.01	apply
0.9	0.07	if
0.96	0.59	you
0.86	0.22	wish
0.96	0.27	to
0.22	0.51	copy
0.49	1	and
0.48	0.97	distribute
0.61	0.19	this
0.9	0.05	etext
0.27	0.88	under
0.5	0.29	the
0.07	0.79	Project's
0.46	0.77	"PROJECT
0.29	0.55	GUTENBERG"
0.51	0.32	trademark.
0.46	0.16	
0.64	0.41	To
0.46	0.49	create
0.59	0.17	these
0.89	0.84	etexts,
0.28	0.19	the
0.79	0.05	Project
0.41	0.7	expends
0.04	0.24	considerable
0.86	0.41	efforts
0.7	0.87	to
0.73	0.01	identify,
0.46	0.05	transcribe
0.33	0.58	and
0.56	0.53	proofread
0.84	0.78	public
0.3	0.41	domain
0.22	0.82	works.
0.67	0.43	
0.05	0.53	Despite
0.35	0.8	these
0.52	0.26	efforts,
0.52	0.89	the
0.89	0.55	Project's
0.06	0.27	etexts
0.43	0.93	and
0.98	0.51	any
0.79	0.04	medium
0.77	0.42	they
0.12	0.02	may
