0.15	0.94	have
0.26	0.73	been
0.61	0.34	to
0.33	0.71	document
0.35	0.26	competition
0.8	0.41	problems
0.51	0.83	in
0.1	0.66	the
0.73	0.69	digital
0.05	0.53	economy
0.91	0.95	and
0.61	0.19	to
0.47	0.49	evaluate
0.04	0.96	whether
1	0.67	the
0.25	0.55	current
0.79	0.26	antitrust
0.21	0.54	framework
0.25	0.07	is
0.63	0.33	able
0.52	0.86	to
0.44	0.82	properly
0.02	0.68	address
0.23	0.51	them.
0.52	0.74	In
0.79	0.25	September
0.07	0.12	2019,
0.75	0.4	the
0.85	0.23	chairman
0.09	0.7	and
0.7	0.59	ranking
0.43	0.33	members
0.88	0.45	of
0.13	0.82	the
0.4	0.18	full
0.31	0.76	committee
0.09	0.16	and
0.99	0.11	this
0.59	0.91	is
0.63	0.73	subcommittee
0.07	0.26	issued
0.4	0.37	sweeping
0.13	0.24	bipartisan
0.28	0.95	requests
0.86	0.19	for
0.53	0.35	information
0.34	0.55	to
0.74	0.22	the
0.86	0.1	four
0.65	0.27	firms
0.79	0.22	that
0.68	0.95	will
0.69	0.83	testify
0.73	0.17	at
0.23	0.27	today's
0.83	0.83	hearing.
0.7	0.97	Since
0.39	0.31	then,
0.22	0.39	we
0.39	0.72	have
0.9	0.01	received
0.84	0.42	millions
0.48	0.59	of
0.94	0.47	pages
0.17	0.66	of
0.1	0.96	evidence
0.4	0.32	from
0.43	0.92	these
0.9	0.23	firms
0.55	0.67	as
0.14	0.1	well
0.25	0.72	as
0.6	0.49	documents
0.2	0.94	and
0.33	0.02	submissions
0.87	0.58	for
0.55	0.87	more
0.58	0.13	than
0.58	0.95	100
0.56	0.59	market
0.35	0.65	participants.
0.41	0.1	We
0.31	0.3	also
0.07	0.7	conducted
0.3	0.13	hundreds
0.79	0.14	of
0.07	0.24	hours
0.93	0.13	of
0.64	0.37	interviews.
0.85	0.26	As
0.59	0.47	part
0.8	0.19	of
0.64	0.75	this
0.2	0.83	investigation,
0.69	0.5	we
0.71	0.18	have
0.65	0.38	held
0.34	0.16	five
0.43	0.73	hearings
0.12	0.33	to
0.28	0.3	examine
0.24	0.34	the
0.29	0.01	effects
0.43	0.8	of
0.86	0.72	online
0.7	0.54	market
0.18	0.55	power
0.92	0.64	on
0.49	0.82	innovation
0.91	0.8	and
0.69	0.53	entrepreneurship,
0.23	0.38	data
0.79	0.58	privacy,
0.9	0.29	a
0.37	0.64	free
0.96	0.35	and
0.44	0.75	diverse
0.95	0.87	press,
0.94	0.6	and
0.43	0.86	independent
0.93	0.5	businesses
0.2	0.72	in
0.92	0.4	the
0.77	1	online
0.44	0.32	marketplace.
0.94	0.24	We've
0.19	0.47	held
0.4	0.83	17
0.76	0.71	briefings
0.19	0.27	and
0.13	0.45	roundtables
0.81	0.68	with
0.76	0.59	over
0.11	0.82	35
0.34	0.54	experts
0.82	0.25	and
0.8	0.9	stakeholders
0.59	0.89	in
0.61	0.13	support
0.5	0.37	of
0.58	0.59	our
0.21	0.26	work.
0.17	0.47	This
0.99	0.66	investigation
0.11	0.7	has
0.8	0.55	been
0.48	0.85	bipartisan
0.2	0.86	from
0.53	0.89	the
0.73	0.55	start.
0.68	0.15	It's
0.36	0.54	been
0.42	0.08	an
0.89	0.76	honor
1	0.82	to
0.43	0.32	work
0.01	0.29	alongside
0.98	0.27	my
0.7	0.52	colleague,
0.37	0.45	Congressman
0.46	0.93	Jim
0.94	0.7	Sensenbrenner,
0.05	0.92	this
0.77	0.11	subcommittee's
0.3	0.32	ranking
0.77	0.65	member,
0.53	0.14	as
0.51	0.02	well
0.76	0.29	as
0.48	0.89	the
0.56	0.67	former
0.81	0.23	ranking
0.86	0.18	member
0.86	0.16	of
0.36	0.51	the
0.32	0.44	full
0.27	0.07	committee,
0.75	0.92	Congressman
0.24	0.97	Doug
0.89	0.85	Collins.
0.71	0.42	We
0.58	0.88	worked
0.37	0.39	closely
0.36	0.14	with
0.98	0.76	all
0.52	0.87	members
0.5	0.36	of
0.24	0.92	the
0.2	0.77	subcommittee
0.35	0.48	on
0.36	0.12	both
0.58	0.26	sides
0.11	0.34	of
0.77	0.11	the
0.65	0.71	aisle.
0.02	0.25	We
0.38	0.43	have
0.6	0.52	taken
0.81	0.02	this
0.74	0.3	work
0.92	0.13	seriously
0.32	0.99	and
0.94	0.27	studied
0.13	0.19	these
0.19	0.2	issues
0.26	0.29	carefully.
0.58	0.83	As
0.89	0.55	my
0.89	0.02	colleague,
0.01	0.54	Congressman
0.33	0.48	Ken
0.56	0.94	Buck,
0.82	0.58	recently
0.77	0.34	commented,
0.63	0.73	and
0.23	0.8	I
0.21	0.68	quote,
0.24	0.29	"This
1	0.14	is
0.68	0.99	the
0.24	0.99	most
0.71	0.29	bipartisan
0.69	0.23	effort
0.98	0.65	that
0.87	0.59	I've
0.22	0.51	been
0.45	0.21	involved
0.32	0.02	with
0.53	0.94	in
0.48	0.99	5.5
0.25	0.39	years
0.95	0.91	of
0.15	0.09	Congress."
0.82	0.63	The
0.36	0.32	purpose
0.18	0.49	of
0.94	0.53	today's
0.59	0.52	hearing
0.44	0.4	is
0.49	0.98	to
0.14	0.39	examine
0.69	0.84	the
0.81	0.06	dominance
0.59	0.79	of
0.05	1	Amazon,
0.3	0.13	Apple,
0.01	0.75	Facebook,
0.09	0.78	and
0.2	0.25	Google.
0.56	0.63	Amazon
0.44	0.3	runs
0.5	0.13	the
0.44	0.61	largest
0.94	0.62	online
0.34	0.28	marketplace
0.05	0.5	in
0.37	0.35	America,
0.86	0.62	capturing
0.87	0.13	70
0.14	0.16	percent
0.1	0.77	of
0.34	0.99	all
0.1	0.61	online
0.22	0.48	marketplace
0.91	0.54	sales.
0.68	0.68	It
0.17	0.02	operates
0.1	0.46	across
0.35	0.57	a
0.38	0.26	vast
0.12	0.03	array
0.01	0.96	of
0.33	0.84	businesses
0.16	0.57	from
0.79	0.55	cloud
0.52	0.21	computing
0.7	0.29	and
0.93	0.56	movie
0.87	0.64	production
0.12	0.23	to
0.81	0.75	transportation
0.74	0.82	logistics
0.23	0.07	and
0.7	0.38	small
0.34	0.85	business
0.4	0.16	lending.
0.97	0.15	Amazon's
0.18	0.86	market
0.17	0.5	valuation
0.7	0.03	recently
0.04	0.23	hit
0.28	0.43	$1.5
0.68	0.06	trillion,
0.34	0.51	more
0.3	0.97	than
0.12	0.71	that
0.53	0.68	of
0.55	0.77	Walmart,
0.44	0.94	Target,
0.44	0.22	Salesforce,
0.88	0.26	IBM,
0.29	0.64	eBay,
0.3	0.82	and
0.02	0.25	Etsy
0.14	0.22	combined.
0.21	0.35	Apple
0.81	0.19	is
0.3	0.08	a
0.6	0.27	dominant
0.88	0.91	provider
1	0.85	of
0.88	0.62	smart
0.11	0.51	phones,
0.21	0.39	with
0.74	0.5	more
0.45	0.41	than
0.07	0.74	100
0.76	0.6	million
0.45	0.26	iPhone
0.25	0.83	users
0.24	0.65	in
0.7	0.81	the
0.69	0.04	United
0.06	0.75	States
0.46	0.38	alone.
0.76	0.88	In
0.54	0.71	addition
0.32	0.84	to
0.22	0.22	hardware,
0.58	0.34	Apple
0.37	0.88	sells
0.43	0.55	services
0	0.51	and
0.56	0.35	apps
0.23	0.05	including
0.36	0.55	financial
0.52	0.33	services,
0.64	0.65	media,
0.87	0.41	and
0.53	0.21	games.
0.17	0.98	Facebook
0.56	0.87	is
0.53	0.9	the
0.11	0.53	world's
0.46	0.71	largest
0.12	0.33	provider
0.05	0.03	of
0.25	0.49	social
0.85	0.79	networking
0.82	0.62	services,
0.78	0.74	with
0.84	0.43	a
0.52	0.57	business
0.79	0.94	model
0.37	0.02	that
0.15	0.33	sells
0.71	0.93	the
0.43	0.2	digital
0.99	0.41	ads.
0.2	0.6	Despite
0.73	0.35	a
0.11	0.92	litany
0.52	0.06	of
0.63	0.42	privacy
0.46	0.74	scandals
0.62	0.1	and
0.94	0.36	record-breaking
0.54	0.19	fines,
0.16	0.55	Facebook
0.43	0.79	continues
0.74	0.29	to
0.41	0.68	enjoy
0.44	0.65	booming
0.76	0.76	profits,
0.38	0.82	$18
0.99	0.25	billion
0.16	0.08	last
0.79	0.6	year
0.19	0.84	alone.
0.4	0.51	Lastly,
0.49	0.42	Google
0.89	0.68	is
0.77	0.76	the
0.62	0.68	world's
0.56	0.91	largest
0.87	0.56	online
0.45	0.28	search
0.68	0.72	engine,
0.29	0.11	capturing
0.09	0.4	more
0.61	0.49	than
0.11	0.98	90
0.99	0.79	percent
0.14	0.18	of
0.98	0.55	searches
0.45	0.54	online.
0.08	0.06	It
0.9	0.06	controls
0.34	0.96	key
0.76	0.5	technologies
0.7	0.84	and
0.76	0.67	digital
0.29	0.53	ad
0.78	0.9	markets
0.44	0.15	and
0.39	0.95	enjoys
0.37	0.84	more
0.95	0.89	than
0.61	0.03	1
0.61	0.66	billion
0.23	0.74	users
0.06	0.72	across
0.86	0.13	six
0.74	0.15	products,
0.21	0.99	including
0.08	0.02	browsers,
0.41	0.25	smart
0.07	0.46	phones,
0.25	0.55	and
0.21	0.55	digital
0.35	0.14	maps.
0.68	0.74	Prior
0.14	0.55	to
0.51	0.82	the
0.59	0.65	COVID-19
0.77	0.28	pandemic,
0.15	0.19	these
0.07	0.08	corporations
0.91	0.61	already
0.38	0.05	stood
0.09	0.76	out
0.18	0.24	as
0.38	0.58	titans
0.06	0.03	in
0.92	0.35	our
0.13	0.38	economy.
0.78	0.33	In
0.74	0.42	the
0.08	0.62	wake
0.04	0.09	of
0.35	0.62	COVID
0.59	0.81	19,
0.47	0.81	however,
0.1	0.32	they're
0.18	0.76	likely
0.74	0.75	to
0.32	0.95	emerge
0.35	0.17	stronger
0.04	0.95	and
0.36	0.52	more
0.13	0.53	powerful
0.18	0.33	than
0.78	0.2	ever
0.96	0.94	before.
0.8	0.4	As
0.5	0.26	American
0.07	0.58	families
0.76	0.78	shift
0.96	0.54	more
0.18	0.79	of
0.54	0.19	their
0.39	0.95	work,
0.7	0.28	shopping,
0.84	0.54	and
0.6	0.55	communication
0.16	0.84	online,
0.89	0.58	these
0.07	0.89	giants
0.21	0.91	stand
0.38	0.14	to
0.11	0.48	profit.
0.78	0.57	Locally
0.41	0.41	owned
0.43	0.37	businesses,
0.61	0.31	meanwhile,
0.85	0.27	mom-and-pop
0.49	0.16	stores
0.77	0.27	on
0.9	0.11	Main
0.58	0.43	Street,
0.62	0.47	face
0.1	0.66	an
0.63	0.83	economic
0.43	0.06	crisis
0.9	0.88	unlike
0.91	0.54	any
0.04	0.4	in
0.53	0.67	recent
0.63	0.39	history.
0.47	0.87	As
0.12	0.38	hard
0.47	0.84	as
0.52	0.18	it
0.26	0.8	is
0.72	0.59	to
0.16	0.93	believe,
0.35	0.8	it's
0.23	0.3	possible
0.08	0.49	that
0.88	0.33	our
0.86	0.74	economy
0.44	0.43	will
0.12	0.61	emerge
0.9	0.28	from
0.78	0.1	this
0.66	0.82	crisis
0.21	0.81	even
0.25	0.21	more
0.77	0.48	concentrated
0.59	0.5	and
0.59	0.47	consolidated
0.63	0.22	them
0.64	0.3	before.
0.83	0.85	These
0.73	0.99	companies
0.88	0.06	service
0.3	0.55	critical
0.66	0.11	arteries
0.78	0.54	of
0.12	0.4	commerce
0.6	0.41	and
0.41	0.91	communications.
0.79	0.17	Because
0.44	0.97	these
0.89	0.19	companies
0.57	0.47	are
0.12	0.23	so
0.61	0.46	central
0.04	0.07	to
0.81	0.14	our
0.14	0.63	modern
0.51	0.55	life,
0.54	0.16	their
0.68	0.19	business
0.44	0.98	practices
0.04	0.45	and
0.68	0.62	decisions
0.79	0.99	have
0.85	0.32	an
0.76	0.97	outsized
0.08	0.2	effect
0.36	0.09	on
0.11	0.91	our
0.79	0.88	economy
0.12	0.68	and
0.75	0.33	our
0.51	0.9	democracy.
0.13	0.39	Any
0.45	0.93	single
0.91	0.01	action
0.98	0.99	by
0.6	0.43	one
0.83	0.1	of
0.47	0.8	these
0.35	0.7	companies
0.42	0.85	can
0.62	0.69	affect
0.7	0.78	hundreds
0.1	0.18	of
0.52	0.42	millions
0.61	0.59	of
0.43	0.95	us
0.04	0.02	in
0.81	0.1	profound
0.03	0.65	and
0.85	0.06	lasting
0.57	0.78	ways.
0.07	0.73	Although
0.45	0.65	these
0.64	0.39	four
0.98	0.24	corporations
0.65	0.07	differ
0.42	0.34	in
0.91	0.24	important
0.72	0.13	and
0.5	0.45	meaningful
0.52	0	ways,
0.34	0.52	we've
0.4	0.74	observed
0.34	0.73	common
0.63	0.57	patterns
0.54	0.38	and
0.8	0.6	competition
0.22	0.28	problems
0.29	0.97	over
0.02	0.35	the
0.48	0.07	course
0.94	0.82	of
0.29	0.44	this
0.04	0.19	investigation.
0.63	0.38	First,
0.81	0.23	each
0.59	0.6	platform
0.98	0.78	is
0.32	0.42	a
0.58	0.65	bottleneck
0.66	0.06	for
0.65	0.25	a
0.26	0.13	key
0.45	0.23	channel
0.84	0.59	of
0.8	0.46	distribution.
0.07	0.76	Whether
0.61	0.9	they
0.02	0.08	can
0.64	0.35	control
0.37	0.96	access
0.44	0.17	to
0.34	0.27	information
0.3	0.8	or
0.41	0.63	to
0.95	0.03	the
0.66	0.1	marketplace,
0.3	0.62	these
0.83	0.56	platforms
0.18	0.88	have
0.6	0.17	the
0.95	0.71	incentive
0.04	0.73	and
0.75	0.4	ability
0.57	0.27	to
0.57	0.91	exploit
0.15	0.53	this
0.25	0.73	power.
0.15	0.9	They
0.15	0.87	can
0.72	0.57	charge
0.7	0.48	exorbitant
0.18	0.06	fees,
0.15	0.72	impose
0.89	0.94	oppressive
0.58	0.11	contracts,
0.39	0.88	and
0.38	0.11	extract
0.12	0.61	valuable
0.89	0.35	data
0.72	0.98	from
0.93	0.19	the
0.92	0.93	people
0.26	0.69	and
0.73	0.22	businesses
0.13	0.47	that
0.44	0.79	rely
0.11	0.33	on
0.6	0.21	them.
0.91	0.89	Second,
0.34	0.01	each
0.25	0.02	platform
0.99	0.86	uses
0.18	0.8	its
0.49	0.56	control
0.25	0.23	over
0.99	0.35	digital
0.83	0.65	infrastructure
0.5	0.6	to
0.46	0.74	survey
0.22	0.82	all
0.28	0.28	other
0.03	0.91	companies,
0.58	0.46	their
0.14	0.83	growth,
0.63	0.66	business
0.06	0.55	activity,
0.44	0.99	and
0.19	0.67	whether
0.14	0.96	they
0.39	0.62	might--whether
0.93	0.73	they
0.91	0.45	might
0.5	0.02	pose
0.31	0.82	a
0.73	0.03	competitive
0.5	0.88	threat.
0.48	0.78	Each
0.38	0.06	platform
0.33	0.72	has
0.35	0.68	used
0.84	0.33	this
0.93	0.6	data
0.97	0.62	to
0.25	0.26	protect
0.57	0.33	its
0.61	0.41	power
0.43	0.92	by
0.04	0.66	either
0.08	0.9	buying,
0.52	0.91	copying,
0.94	0.12	or
0.94	0.46	cutting
0.97	0.42	off
0.83	0.75	access
0.78	0.02	for
0.77	0.12	any
0.88	0.05	actual
0.43	0	or
0.37	0.59	potential
0.25	0.1	rival.
0.66	0.17	Third,
0.46	0.14	these
0.58	0.86	platforms
0.74	0.8	abuse
0.34	0.43	their
0.86	0.56	control
0.47	0.49	over
0.91	0.02	current
0.73	0.44	technologies
0.59	0.33	to
0.28	0.97	extend
0.82	0.59	their
0.56	0.49	power.
0.31	0.62	Whether
0.8	0.41	it's
0.49	0.7	through
0.79	0.19	self-preferencing,
0.45	0.49	predatory
0.72	0.14	pricing,
0.5	0.43	requiring
0.48	0.87	users
0.74	0.61	to
0.41	0.24	buy
0.93	0.9	additional
0.68	0.01	products,
0.58	0.4	the
0.21	0.6	dominant
0.74	0.01	platforms
0.45	0.12	have
0.93	0.07	wielded
0.42	0.8	their
0.32	0.21	power
0.53	0.61	in
0.91	0.84	destructive,
0.16	0.7	harmful
0.93	0.61	ways
0.37	0.3	in
0.87	0.4	order
0.68	0.02	to
0.96	0.35	expand.
0.93	0.82	At
0.35	0.07	today's
0.19	0.65	hearing
0.27	0.13	we'll
0.5	0.26	examine
0.15	0.15	how
0.84	0.51	each
0.21	0.78	of
0.68	0.79	these
0.21	0.05	companies
0.25	0.92	has
0.21	0.53	used
0.26	0.56	this
0.63	0.36	playbook
0.84	0.82	to
0.52	0.8	achieve
0.77	0.32	and
0.41	0.1	maintain
0.43	0.67	dominance
0.13	0.14	and
0.12	0.09	how
0.69	0.05	their
0.63	0.01	power
0.91	0.18	shapes
0.7	0.06	that
0.71	0.97	affects
0.9	0.09	our
0.9	0.03	daily
0.13	0.13	lives.
0.33	0.85	So,
0.31	0.12	why
0.53	0.62	does
0.72	0.85	this
0.33	0.44	matter?
0.75	0.26	Many
0.02	0.19	of
0.2	0.4	the
0.14	0.81	practices
0.57	0.07	used
0.15	0.25	by
0.05	0.99	these
0.03	0.56	companies
0.34	0.32	have
0.3	0.58	harmful
0.1	0.13	economic
0.29	0.62	effects.
0.2	0.5	They
0.79	0.48	discourage
0.08	0.27	entrepreneurship,
0.31	0.18	destroy
0.52	0.5	jobs,
0.85	0.72	hike
0.54	0.02	costs,
0.47	0.81	and
0.74	0.85	degrade
0.84	0.42	quality.
0.55	0.44	Simply
0.48	0.84	put,
0.73	0.95	they
0.22	0.59	have
0.75	0.36	too
0.19	0.78	much
0.9	0.66	power.
0.22	0.63	This
0.69	0.31	power
0.98	0.62	staves
0.22	0.04	off
0.91	0.49	new
0.95	0.88	forms
0.86	0.82	of
0.23	0.06	competition,
0.54	0.7	creativity,
0.15	0.73	and
0.65	0.98	innovation.
0.9	0.36	And
0.28	0.61	while
0.45	0.44	these
0.11	0.73	dominant
0.75	0.17	firms
0.38	0.53	may
0.03	0.48	still
0.85	0.29	produce
0.35	0.5	some
0.22	0.8	new
0.5	0.98	innovative
0.67	0.02	products,
0.25	0.93	their
0.52	0.14	dominance
0.68	0.13	is
0.5	0.43	killing
0.06	0.6	small
0.04	0.01	businesses,
0.97	0.18	manufacturing,
0.33	0.43	and
0.83	0.86	overall
0.44	0.46	dynamism
0.27	0.77	that
0.81	0.01	are
0.44	0.97	the
0.41	0.69	engines
0.76	0.55	of
0.51	0.18	the
0.31	0.75	American
0.58	0.9	economy.
0.16	0.33	Several
0.93	0.05	of
0.04	0.01	these
0.1	0.09	firms
0.6	0.59	also
0.11	0.21	harvested
0.54	0.68	abuse
0.96	0.86	people's
0.41	0.56	data
0.33	0.4	to
0.71	0.63	sell
0.25	0.93	ads
0.78	0.39	for
0.81	0.97	everything
0.13	0.23	from
0.42	0.17	new
0.83	0.54	books
0.98	0.51	to
0.73	0.72	dangerous
0.67	0.47	so-called
0.79	0.02	miracle
0.38	0.86	cures.
0.8	0.85	When
0.4	0.19	everyday
0.24	0.17	Americans
0.52	0.27	learn
0.1	0.01	how
0.65	0.81	much
0.12	0.51	of
0.18	0.59	their
0.31	0.84	data
0.83	0.43	is
0.71	0.66	being
0.25	0.44	mined,
0.39	0.78	they
0.38	0.18	can't
0.45	0.25	run
0.09	0.45	away
0.97	0.01	fast
0.7	0.47	enough.
0.17	0.7	But
0.19	0.98	in
0.87	0.1	many
0.09	0.15	cases,
0.82	0.22	there
0.37	0.03	is
0.27	0.42	no
0.99	0.67	escape
0.21	0.71	from
0.11	0.81	this
0.58	0.66	surveillance
0.13	0.57	because
0.94	0.76	there's
0.1	0.41	no
0.05	0.24	alternative.
0.93	0.17	People
0.95	0.1	are
0.92	0.83	stuck
0.02	0.83	with
0.42	0.36	bad
0.43	0.63	options.
0.54	0.87	Open
0.95	0.14	markets
0.13	0.05	are
0.05	0.56	predicated
0.2	0.97	on
0.39	0.59	the
0.62	0.09	idea
0.18	0.14	that
0.55	0.15	if
0.86	0.07	a
0.47	0.09	company
0.88	0.34	harms
0.33	0.2	people,
0.22	0.9	consumers,
0.81	0.95	workers,
0.23	0.68	and
0.12	0.73	business
0.3	0.77	partners
0.09	0.22	will
0.15	0.99	choose
0.99	0.81	another
0.48	0.87	option.
0.14	0.29	We're
0.43	0.9	here
0.43	0.73	today
0.24	0.3	because
0.34	0.62	that
0.18	0.93	choice
0.86	0.81	is
0.61	0.5	no
0.52	0.8	longer
0.49	0.92	possible.
0.33	0.57	In
0.83	0.94	closing,
0.9	0.57	I'm
0.53	0.39	confident
0.69	0.3	that
0.97	0.51	addressing
0.74	0.27	the
0.49	0.76	problems
0.96	0.33	we
0.37	0.22	see
0.73	0.81	in
0.59	0.85	these
0.36	0.14	markets
0.45	0.42	will
0.14	0.55	lead
0.84	0.53	to
0.38	0.85	a
0.47	0.41	stronger,
0.85	0.3	more
0.75	0.87	vibrant
0.41	0.5	economy.
0	0.94	Because
0.04	0.85	concentrated
0.05	0.69	economic
0.11	0.98	power
0.63	0.7	also
0.35	0.75	leads
0.7	0.22	to
0.94	0.04	concentrated
0.15	0.98	political
0.12	0.34	power,
0.57	0.21	this
0.46	0.6	investigation
0.68	0.15	also
0.86	0.1	goes
0.94	0.72	to
0.96	0.53	the
0.63	0.52	heart
0.5	0.61	of
0.49	0.95	whether
0.82	0.25	we
0.31	0.84	as
0.72	0.98	a
0.97	0.89	people
0.33	0.84	govern
0.03	0.53	ourselves
0.55	0.93	or
0.05	0	whether
0.11	0.17	we
0.47	0.49	let
0.65	0.57	ourselves
0.8	0.02	be
1	0.57	governed
0.92	0.83	by
0.05	0.83	private
0.17	0.15	monopolies.
0.05	0.12	American
0.66	0.26	democracy
0.81	0.81	has
0.75	0.04	always
0.42	0.93	been
0.89	0.33	at
0.35	0.03	war
0.39	0.4	against
0.93	0.4	monopoly
0.28	0.52	power.
0.56	0.34	Throughout
0.11	0.38	our
0.78	1	history,
0.83	0.67	we
0.58	0.19	recognized
0.38	0.56	that
0.82	0.35	concentrated
0.13	0.1	markets
0.52	0.88	and
0.31	0.95	concentrated
0.77	0.73	political
0.48	0.8	control
0.82	0.12	are
0.3	0.77	incompatible
0.63	0.14	with
0.55	0.18	democratic
0.52	0.45	ideals.
0.2	0.13	When
0.98	0.75	the
0.61	0.21	American
0.95	0.6	people
0.16	0.5	confronted
0.3	0.98	monopolists
0.74	0.39	in
0.7	0.56	the
0.69	0.93	past,
0.48	0.95	be
0.62	0.19	it
0.76	0.71	the
0.78	0.5	railroads
0.62	0.09	or
0.94	0.26	the
0.34	0.5	oil
0.88	0.89	tycoons
0.26	0.44	or
0.59	0.33	AT&T
0.71	0.3	and
0.78	0.15	Microsoft,
0.8	0.5	we
0.34	0.08	took
0.27	0.84	action
0.63	0.06	to
0.58	0.99	ensure
0.77	0.3	no
0.53	0.52	private
0.43	0.6	corporation
0.66	0.82	controls
0.78	0.4	our
0.52	0.57	economy
0.47	0.97	or
0.65	0.58	our
0.46	0.42	democracy.
0.32	0.76	We
0.97	0.63	face
0.63	0.31	similar
0.39	0.72	challenges
0.23	0.35	today.
0.34	0.06	As
0.71	0.1	gatekeepers
0.05	0.63	of
0.7	0.36	the
0.28	0.89	digital
0.76	0.07	economy,
0.25	0.86	these
0.88	0.52	platforms
0.8	0.94	enjoy
0.06	0.32	the
0.75	0.3	power
